run_id,study,model_key,dataset_key,seed,adapter_rank,training_epochs,label_span,available_rows,distinct_rows,measured_rows,row_sampling,row_sample_seed,r_star_bits_per_value,r_star_bracketed,reference_bits_saved_per_token,train_response_tokens,base_codelength_bits_per_token,fisher_effective_rank,fisher_logdet,fisher_trace,hidden_effective_rank,margin_deficit_bits,residual_effective_rank,surprisal_variance_bits2,surprise_weighted_hidden_logdet,unit_gain_ntk_cost,angular_correction_channel_bits,angular_correction_energy_rank90,angular_correction_logdet,angular_correction_rd90_bits,centered_angular_correction_logdet,centered_angular_correction_rd90_bits,centered_correction_rd90_bits,correction_channel_bits,correction_energy_rank90,correction_rd90_bits,dataset_centered_correction_log_volume,dataset_correction_log_volume,dataset_fisher_log_volume,dataset_raw_correction_log_volume,trace_normalized_correction_logdet,coherent_correction_energy,coherent_energy_over_entropy,correction_information_bits,coherent_fraction,correction_coverage_fraction,correction_intrinsic_dimension,correction_predictable_fraction,nearest_neighbour_cosine,prequential_correction_bits_per_row,prequential_decay_exponent,prequential_late_fraction,text_cross_row_redundancy,base_head_error_alignment,base_head_hidden_alignment,total_correction_channel_bits,within_between_energy_ratio,within_example_channel_bits,lora_correction_channel_bits,lora_correction_effective_rank,lora_layer_energy_centroid,lora_layer_energy_entropy
qwen25-cot-full__qwen25-7b-base__cot-math__all-linear-r16__s11__1826926e52,qwen25_cot_full,qwen25_7b_base,cot_math,11,16,1,all,32000,31898,256,uniform,271828,0.44543198590752214,True,0.10685820347844774,45878.0,0.40838377472391585,70.26798666604938,145.01868756714094,401.05632722503265,19.949983393704617,0.32767649564993917,25.533896204613868,0.07079183086332495,0.7362717365850358,2.008475702718592,1.790973937268546,102,115.55653292862313,227.37686019803124,116.04930236603012,228.66307108050944,197.8566404794633,1.7848470869499173,87,196.0527902486379,969.1959375119162,969.0038757046358,2422.3779521064007,908.7537260652445,110.00950946556735,8.060548059096,19.669425732429932,79.35508687830075,0.01739103698667292,0.153343052988663,21.378956427319057,-0.00039596036637457033,0.4531027124732564,0.24951176098935687,0.12078958267971218,1.0766112666002359,0.43058132814163597,0.00023793051276228716,0.06884337357541333,12.462749212209317,31.33702277540026,12.461398691517267,1.6597976633828273,44.06650827053949,0.4173846419710049,0.9619840496879667
qwen25-cot-full__qwen25-7b-base__cot-math__all-linear-r16__s22__ce00109ccd,qwen25_cot_full,qwen25_7b_base,cot_math,22,16,1,all,32000,31899,256,uniform,271828,0.49383452367214564,True,0.09229281401129125,45211.0,0.40388002753752517,66.4721180260787,144.19917675667344,404.66341128086657,22.29311380860622,0.33180578899919055,24.945270787178135,0.0700543938265525,0.7350074882720367,1.9272236821920943,1.7887381830869715,103,115.01632466727206,226.97072031075288,115.87482326290974,229.19333326430475,197.2730162964868,1.7767109339231355,87,194.6493425108127,969.5566054043884,968.0467489206648,2423.168717931373,906.4289050608061,108.5799533019841,10.313322155025176,27.13849428083248,78.32388008436385,0.022857143197684168,0.14688928013435354,19.976358625570537,0.02106925270271398,0.4749211981772159,0.31178495858910743,0.1264066339930048,0.8797594956769867,0.4362418253625622,0.0002382072308622602,0.06929249462547334,12.347563054858993,30.164993462728102,12.348656670025626,1.6326571032859074,40.04286745180128,0.4178791625116605,0.9622574500703519
qwen25-cot-full__qwen25-7b-base__cot-math__all-linear-r16__s33__912028597c,qwen25_cot_full,qwen25_7b_base,cot_math,33,16,1,all,32000,31894,256,uniform,271828,0.46162503435763663,True,0.09215137451240354,44399.0,0.40555142670928035,67.01992075691335,147.82185365528346,422.2957472923499,22.88076680930504,0.3260030476812972,24.61988972789454,0.06353934002349267,0.7354929267984318,1.8970099574954011,1.7865994324262162,102,114.06140177314806,223.8295501472677,114.79216335824051,225.79981034085708,195.29655525894646,1.7785410571219489,86,192.8279810426606,964.5627738788198,963.3888407031063,2423.627353357371,900.0393549424814,108.66086474728397,10.527904679173451,26.085414473758778,78.38224535480649,0.02167878478622397,0.14100594000943611,22.512410990936424,0.02313146978615943,0.468792947266959,0.04649181919885397,0.21280567354382868,2.826135783908549,0.4249215668002361,0.00023692105631124098,0.06958016569382144,12.403796198032854,30.313038382190776,12.404960294254693,1.6327294423539718,36.459993809727095,0.41678520846491696,0.9631235491951003
qwen25-cot-reasoning__qwen25-7b-base__cot-math__all-linear-r16__s11__0632810e03,qwen25_cot_reasoning,qwen25_7b_base,cot_math,11,16,1,reasoning,32000,31898,256,uniform,271828,0.4135765897975716,True,0.10474830186655176,45878.0,0.4436265959084267,64.13951815764082,153.69157548097334,461.65760895945607,21.11075409147954,0.35987947492958483,24.85973629136454,0.0737338771953866,0.7378993504086798,1.8043942444159098,1.7872999587003375,101,114.15454443653582,223.43146864313235,115.30841838937857,226.527807905808,192.71620934613495,1.7731713412752725,84,188.77625663023775,965.772889433933,963.0323816549101,2443.873034445117,896.5391347800903,107.16654519485544,15.823841431916954,36.73092836298684,77.30432165091047,0.028236353727624515,0.1427229732621001,25.25830213912762,0.02025863040969289,0.4653797449035469,0.5346942629561766,0.10886441094287683,0.8218953805568525,0.43058132814163597,0.00022403242104568658,0.06805673455316232,12.410369702311835,30.026473138076657,12.414610361566545,1.6554836419344687,42.51974959531737,0.41783527154252337,0.9621547360408869
qwen25-cot-reasoning__qwen25-7b-base__cot-math__all-linear-r16__s22__7abf39386b,qwen25_cot_reasoning,qwen25_7b_base,cot_math,22,16,1,reasoning,32000,31899,256,uniform,271828,0.4447490964141779,True,0.0909348436077656,45211.0,0.41874264864600264,64.58776338967535,149.2568813762211,432.33308008936893,22.573831623160974,0.34239477869778057,25.06549108290642,0.07396954671406261,0.7370089488651432,1.9554035679548194,1.7873493402703016,103,114.8726694725755,226.99748540474766,115.9359592964064,229.7932117515811,198.49791414177622,1.771106553093697,88,194.91679839754863,970.6268889522589,968.3360041848518,2444.4185707128327,909.9024979787721,107.89140605079376,13.391246408335311,32.9581982546984,77.82719823200884,0.025359688502477072,0.14264726171150754,24.054024222045474,0.04282366698969686,0.461734074268947,0.45955718555371977,0.09979901046795138,0.7909300814312907,0.4362418253625622,0.0002300983332946669,0.06584193236223056,12.348603614844993,29.931883540741314,12.352408490306143,1.6276066959213935,38.620904566669694,0.41840102751801567,0.9623405711180139
qwen25-cot-reasoning__qwen25-7b-base__cot-math__all-linear-r16__s33__49149f6057,qwen25_cot_reasoning,qwen25_7b_base,cot_math,33,16,1,reasoning,32000,31894,256,uniform,271828,0.4051450012007471,True,0.08952415347027218,44399.0,0.4149600961172837,69.84364669346564,150.25310293414293,421.63461644445374,23.491197065764194,0.3342809312889585,25.002032760258455,0.059675877577330484,0.7375243444017666,1.4640679911292778,1.7901027526653444,104,115.64002825490141,229.24815365837088,116.16999203904997,230.80837180745303,203.19867681130498,1.7810630647970447,90,201.2246514953702,972.2491996834123,971.6956718452566,2449.186814422922,919.7577871591292,110.36417856416429,9.490068130324474,22.488145394457234,79.61092655315193,0.019852726565612273,0.15064884092011782,27.924832536667257,0.01655928549712249,0.44234204493125867,0.2087094922294804,0.19695955055366873,0.9676656907712744,0.4249215668002361,0.00022770674418541936,0.06782665251139006,12.406787930353753,31.684228045370368,12.406758791913184,1.6276335585064443,35.01593071834735,0.41693496896189414,0.9632128027184337
qwen25-gsm8k-self__qwen25-7b-base__gsm8k-self__all-linear-r16__s11__a94302bbf5,qwen25_gsm8k_self,qwen25_7b_base,gsm8k_self,11,16,4,all,7217,7217,256,uniform,271828,1.0488535330088111,True,0.3138033625540642,32190.0,0.6910624140582513,66.17167208559482,191.93100993938944,627.4727601975053,33.4082231407478,0.5918820335209602,24.200430526393298,0.12496535843988947,0.7355950134969793,0.2510427844017443,1.7654652746959072,110,113.32853918123314,234.5889149991081,121.46037372996031,255.9094169758569,231.7602929399698,1.7654124235608761,99,214.56661385694613,652.167839960106,626.4842518291762,2203.7875598502587,601.4711788869098,110.28871366054165,69.88598871086502,144.03152398409514,79.55649013204315,0.12593443068487808,0.09745601749195067,24.932650632461897,0.005724313654257407,0.4956264547999095,-0.03558111765296281,0.1072557080014869,-1.316053439969604,0.39007894270001775,0.0003258583411117667,0.06509181139624652,11.957883286302906,32.198199835348646,11.947977759401041,1.5668616522290368,33.27640038961999,0.40023478631775117,0.9586428281388092
qwen25-gsm8k-self__qwen25-7b-base__gsm8k-self__all-linear-r16__s22__d437ee4c34,qwen25_gsm8k_self,qwen25_7b_base,gsm8k_self,22,16,4,all,7217,7217,256,uniform,271828,1.0126031632088197,True,0.316214356927748,30682.0,0.7404391115705948,66.22367469627605,197.78245518303956,655.3130524171715,32.47673051980018,0.6401899643242359,23.83238679024535,0.13183356201358784,0.7357455661931753,0.2215653643021263,1.7623194530182427,112,113.21372609800933,236.64450608422703,121.99698438586098,259.5277714658808,236.13461668667958,1.7647558174965798,102,217.9398046499775,656.3671697767835,628.7786451486895,2219.3625844279804,605.1903238944558,110.56401891819499,76.23258261352603,154.54926932109177,79.75508089701673,0.13340061979649884,0.09328064922859125,26.602198623216015,0.012605077423378908,0.4983729646650308,0.1070211159804278,0.14063763633315457,1.1538438844582906,0.39016738696443853,0.00033293399780568773,0.06619490316300991,11.96752383534994,31.951120483323,11.96053815196095,1.5635274544377595,32.01605203667276,0.39975947522349015,0.9581542861880588
qwen25-gsm8k-self__qwen25-7b-base__gsm8k-self__all-linear-r16__s33__c36cf1be21,qwen25_gsm8k_self,qwen25_7b_base,gsm8k_self,33,16,4,all,7217,7217,256,uniform,271828,1.000122133109644,True,0.3148085657996157,31419.0,0.7072614274220541,64.03102792935668,194.36596759631612,657.0487888473651,31.17578014417972,0.6057421096775215,23.712946320175448,0.13805600249052064,0.7373333408718991,0.25137533171478943,1.7629936181234012,109,112.15532188634165,230.9670145503139,120.38850151954449,252.8080274612866,224.91772839190594,1.7632142240103608,96,208.13805081583945,648.4062514716611,622.0583833660472,2204.280819898492,593.1745219005134,108.96793320505755,72.94195110021387,150.50459158842418,78.60374842542817,0.12954002159196482,0.09455345160376634,24.726960117784515,-0.0015191245459700298,0.5109568104232882,-0.11452565818984778,0.06069021588715224,-0.17923881362548066,0.40067515519507,0.00031651523841309934,0.0658548382331691,11.948475097037504,31.075390325018454,11.94076809774438,1.570172856009066,33.35147117729016,0.4018897987849672,0.9591332521470434
qwen25-kind-code__qwen25-7b-base__kind-code__all-linear-r16__s11__5ebaf38834,qwen25_kind_code,qwen25_7b_base,kind_code,11,16,4,all,8000,8000,256,uniform,271828,0.6837292118958256,True,0.08905017272726945,88571.0,1.9502548740969763,80.16265364578867,317.0309522861222,1516.879607469555,25.019697114608288,1.5620796287816667,28.66977777479423,0.4444515143707232,0.7531741620397866,0.15954815412193088,1.7683405268729848,112,116.76758442126814,239.84245442802694,120.06910373616896,249.54725772302032,230.62043713724924,1.7672474421690603,102,223.46875868597672,665.7167654187532,654.3141401576034,2442.3954197731646,634.0892295832555,113.99250984895005,90.79104294512649,64.79329382760639,82.22821432878328,0.06848745098643784,0.1714324963239251,37.16117825969428,-0.007437755068800955,0.3877580075634409,-0.49760754590082673,0.08512036982800214,0.22257280614809954,0.23248314743803933,0.00025295887769990593,0.07546167067764432,12.76341255198934,30.809523158046712,12.76232259800642,1.7853509658985431,140.18203488574488,0.5927253000422362,0.9576532915791564
qwen25-kind-code__qwen25-7b-base__kind-code__all-linear-r16__s22__4340ebd7bd,qwen25_kind_code,qwen25_7b_base,kind_code,22,16,4,all,8000,8000,256,uniform,271828,0.6925149777346562,True,0.09314996873456116,89310.0,1.9129188542366027,78.12477549538087,309.7483091841422,1480.5870487012903,25.847266742947955,1.5409008390903474,28.677180989723222,0.4499782876348855,0.7504538223477834,0.15531561681205688,1.7516284856539197,111,115.50250474488844,237.54360087836284,119.63925735769999,249.00793360998324,226.24207133309818,1.7518955289617892,100,218.72811782705276,663.9834725101316,650.3681502200898,2411.6785531506375,626.1886411847536,112.38830177540947,93.51710260123389,69.02347159847221,81.07102281265777,0.07677825003228642,0.1606294296264388,33.93057002144054,-0.010724896700960329,0.39653822350257745,-0.6244294324026332,0.12374735354355451,0.31902850595872984,0.23362118595279213,0.0002480517930175364,0.07490464739844217,12.748024128515965,30.889245720672857,12.747412929651407,1.775018836121213,152.7639896496054,0.5825012598128607,0.9596409668787439
qwen25-kind-code__qwen25-7b-base__kind-code__all-linear-r16__s33__c104401224,qwen25_kind_code,qwen25_7b_base,kind_code,33,16,4,all,8000,8000,256,uniform,271828,0.6288345214494019,True,0.08573686264386415,94024.0,1.8827525331423833,76.82923603303712,307.9563242298707,1490.1385477586327,24.818583182293377,1.516533989655344,28.382516664991563,0.42557886072937323,0.7512928501434262,0.15588373689807647,1.732855313588138,109,114.59693925080603,234.57606609500453,118.18925450247767,244.82637554020087,221.54120459316553,1.7309923810801398,98,214.6573907711534,657.3443195195921,645.2292972032233,2386.311661968042,619.8301955334975,110.80816769847185,89.95451562126087,67.29525229036567,79.93119701428898,0.07230195475054965,0.16952856806522215,36.6279978556718,-0.011878516904477943,0.39082688233030144,-0.5142492167602561,0.09375174795108265,0.20361992873733264,0.2235758954872954,0.00025475013556723673,0.07687651722822772,12.72099706622101,30.988537570156367,12.720523470127038,1.7587957184063367,159.01518346899059,0.5968052062191005,0.9567370951351563
qwen25-kind-dialogue__qwen25-7b-base__kind-dialogue__all-linear-r16__s11__ad6ac4bccb,qwen25_kind_dialogue,qwen25_7b_base,kind_dialogue,11,16,4,all,7998,7998,256,uniform,271828,1.2761045504486501,True,0.23448170341873498,16263.0,3.0217004710506545,61.75504606045915,495.30512827403214,5131.029339699429,25.052527138813353,2.1241614275534633,27.858385048881804,0.9134116260091029,0.7718632130725345,1.5638230223380092,1.7797556703666684,112,119.14485559858575,243.34919001939951,120.42898859500907,246.8654035932732,188.34678030258897,1.7507473903771873,78,183.88062721035928,661.9430235287026,658.1421369636198,2700.1944158110505,586.1849453306787,104.40659396051205,185.97453421709594,63.580496467897355,75.31343767146917,0.031473447148379845,0.19014624721017598,24.246660528561243,0.0645790596186483,0.38185154967507146,-0.2915574399676158,0.07733004841682324,-0.2546290698178063,0.3539926495155362,0.00023131298023196156,0.07245620764613679,12.857016758575089,24.211937468552996,12.855838690806163,1.7499879438822479,64.50371750922949,0.5022774004196262,0.9694769123949204
qwen25-kind-dialogue__qwen25-7b-base__kind-dialogue__all-linear-r16__s22__3d8a59f72e,qwen25_kind_dialogue,qwen25_7b_base,kind_dialogue,22,16,4,all,7997,7997,256,uniform,271828,1.1044302234095575,True,0.22046833831796064,16867.0,2.9723859240027033,76.58293091078936,491.1062470853923,4185.606864483059,24.039057737760885,2.077748586734136,28.010913311390937,0.7541779670603866,0.7751621103469163,1.2580851191246907,1.796397321563365,120,123.01714151207116,257.7026111977725,124.54610073748812,261.731764022392,219.85020970192835,1.7828755552326996,94,215.43145280942093,682.1851068662879,677.7559288996623,2714.3316331668448,627.0752913337544,113.25965164988982,146.81014516584926,50.16781994688633,81.69956888405378,0.03408469084494736,0.201835244349864,37.13208041882734,0.00637887031960005,0.35206319221095284,-0.6243415819785997,0.05698446991139273,0.23854430954510544,0.3506045249590998,0.00023253013326204146,0.06738274525845113,12.937937648764269,25.94308948131685,12.935564224370712,1.7726067397101142,72.93497573182371,0.48941113977819056,0.9684752990535002
qwen25-kind-dialogue__qwen25-7b-base__kind-dialogue__all-linear-r16__s33__644ec952f8,qwen25_kind_dialogue,qwen25_7b_base,kind_dialogue,33,16,4,all,7999,7999,256,uniform,271828,1.1469673104150024,True,0.21996261023605523,17218.0,2.9152432197157077,74.13486694175681,484.5606098479409,4280.342602877845,25.89761236577707,2.0535110805548875,27.999029998083042,0.852069956673321,0.7711102839402129,1.298375602115602,1.7945537271483598,115,120.93464836836876,249.83207250099392,122.10728170550615,253.06619348116834,208.71110122861646,1.784535253724462,90,205.79143247844226,671.5654451608286,668.1287153999326,2703.136199354146,614.3920103709119,110.96722797651954,116.05558915156638,40.668311740893934,80.0459347514599,0.029457601739400385,0.19330491434015978,26.353384599127356,-0.011391400212141578,0.3670592353918391,-0.680807642437067,0.08194383431688325,0.19214014609398994,0.3543676395289298,0.00023360544920846395,0.06795412028637215,12.878214595609894,25.365654825284647,12.877069519439786,1.7845361110875229,86.06982119319628,0.5416055142116523,0.9664734616324654
qwen25-kind-instruct__qwen25-7b-base__kind-instruct__all-linear-r16__s11__a7e7fd6fe8,qwen25_kind_instruct,qwen25_7b_base,kind_instruct,11,16,4,all,8000,8000,256,uniform,271828,0.7708760658238384,True,0.1766618394762136,13769.0,1.8759903769241646,69.2307681589381,431.5744401647271,3218.5412781658397,23.37884023418939,1.4167384664760903,27.83421835477891,1.0295153742365841,0.8126706659611603,1.429613276448217,1.8093436215108736,135,131.0980132413274,286.0072520805735,131.90087557989068,287.8114746278327,209.15878795034226,1.774701753330767,90,207.12284718733343,714.6645024650159,712.9210305245487,2637.691201845475,615.5582998928629,111.00190131030679,71.43080328484673,43.76402041421747,80.07094627481287,0.022133357798882453,0.23508238620498284,32.92352657509498,0.003770079364212142,0.3391549389133265,-0.9278823567872727,-0.040154740843656125,0.10997017726582581,0.3545799815998679,0.0002501496023950091,0.07507784931188559,13.13111882517374,25.055046412106016,13.125741206001088,1.5634671378381237,19.914225324946674,0.441769833157408,0.9718526010120138
qwen25-kind-instruct__qwen25-7b-base__kind-instruct__all-linear-r16__s22__35d7d28ac7,qwen25_kind_instruct,qwen25_7b_base,kind_instruct,22,16,4,all,8000,8000,256,uniform,271828,0.8304049477923078,True,0.18692985734224066,16164.0,1.952117790817283,68.58048680446478,450.66109773485715,3635.3101523507867,22.27354662768333,1.4725475875311531,28.042911854514905,1.5014361618184708,0.824246584391236,1.3488526937486003,1.808918078780882,133,130.7105807797095,282.53749269704355,132.00212943525005,285.57972145642424,206.76479434088142,1.7748305892306138,89,203.4802649419273,712.0035374912655,708.6912907451461,2660.4039566135657,610.2854019588269,110.57959212476513,108.84560130603508,64.58587552249392,79.76631459096146,0.029393727016202655,0.23212429318268385,27.21184348779645,0.04115523743273952,0.3571362930568499,-0.8665654129377292,0.004192835191908862,0.1238992659909153,0.3301520310776461,0.0002490073195674511,0.07556261976289849,13.218467996588162,23.202509452947826,13.214681904720152,1.6308476905510563,25.3221537338728,0.45497767735630246,0.972372277045142
